timestamp,platform,ms_played,conn_country,ip_addr_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,track_id,reason_start,reason_end,shuffle,offline,offline_timestamp,incognito_mode,total_minutes_played,local_hour,local_date
2020-10-16 23:51:01+00:00,"iOS 13.6 (iPhone12,8)",235477,KR,223.38.8.58,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1wZqJM5FGDEl3FjHDxDyQd,trackdone,trackdone,True,False,1602892024408,False,3.92461509682,23,2020-10-16
2020-10-16 23:55:41+00:00,"iOS 13.6 (iPhone12,8)",280074,KR,223.38.8.58,Gap in the Clouds,Yellow Days,Harmless Melodies,7l5j3FapCyr6HxUgoAynM2,trackdone,trackdone,True,False,1602892260377,False,4.66789813284,23,2020-10-16
2020-10-16 23:59:55+00:00,"iOS 13.6 (iPhone12,8)",253586,KR,223.38.8.58,505,Arctic Monkeys,Favourite Worst Nightmare,58ge6dfP91o9oXMzq3XkIS,trackdone,trackdone,True,False,1602892540936,False,4.226431642760001,23,2020-10-16
2020-10-17 00:06:33+00:00,"iOS 13.6 (iPhone12,8)",397093,KR,223.38.8.58,Same Ol’ Mistakes,Rihanna,ANTI,6RtzmszGXs32TRhv5zTKNM,trackdone,trackdone,True,False,1602892795019,False,6.618214019380001,0,2020-10-17
2020-10-17 00:15:06+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,223.38.8.58,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,trackdone,trackdone,True,False,1602893192697,False,3.0186654592,0,2020-10-17
2020-10-17 01:54:52+00:00,"iOS 13.6 (iPhone12,8)",144190,KR,223.38.8.58,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,trackdone,endplay,True,False,1602893706350,False,2.4031657054,1,2020-10-17
2020-10-17 02:00:19+00:00,"iOS 13.6 (iPhone12,8)",235477,KR,223.38.8.58,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1wZqJM5FGDEl3FjHDxDyQd,playbtn,trackdone,True,False,1602899692036,False,3.92461509682,2,2020-10-17
2020-10-17 02:04:11+00:00,"iOS 13.6 (iPhone12,8)",231267,KR,223.38.8.58,Hold Me Down,Daniel Caesar,Freudian,1Mza2sr6tPhy6jjI3HB9fW,trackdone,trackdone,True,False,1602900018806,False,3.8544484582200003,2,2020-10-17
2020-10-17 02:07:24+00:00,"iOS 13.6 (iPhone12,8)",192760,KR,223.38.8.58,Lovesick Girls,BLACKPINK,THE ALBUM,4Ws314Ylb27BVsvlZOy30C,trackdone,trackdone,True,False,1602900250538,False,3.2126653816000004,2,2020-10-17
2020-10-17 02:10:47+00:00,"iOS 13.6 (iPhone12,8)",202597,KR,223.38.8.58,Cold War,Cautious Clay,Blood Type,6DwiGVCgXGREeCyJZtX7S1,trackdone,trackdone,True,False,1602900443789,False,3.37661531602,2,2020-10-17
2020-10-17 02:15:21+00:00,"iOS 13.6 (iPhone12,8)",273151,KR,223.38.8.58,BLEACH,BROCKHAMPTON,SATURATION III,0dWOFwdXrbBUYqD9DLsoyK,trackdone,trackdone,True,False,1602900646985,False,4.55251484566,2,2020-10-17
2020-10-17 02:19:47+00:00,"iOS 13.6 (iPhone12,8)",266080,KR,223.38.8.58,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,trackdone,trackdone,True,False,1602900920555,False,4.434664892800001,2,2020-10-17
2020-10-17 02:58:38+00:00,"iOS 13.6 (iPhone12,8)",88446,KR,223.38.8.58,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,fwdbtn,True,False,1602901187120,False,1.47409941036,2,2020-10-17
2020-10-17 03:03:08+00:00,"iOS 13.6 (iPhone12,8)",270680,KR,223.38.8.58,Yes I'm Changing,Tame Impala,Currents,0xtIp0lgccN85GfGOekS5L,fwdbtn,trackdone,True,False,1602903518002,False,4.5113315288,3,2020-10-17
2020-10-17 03:07:22+00:00,"iOS 13.6 (iPhone12,8)",253586,KR,223.38.8.58,505,Arctic Monkeys,Favourite Worst Nightmare,58ge6dfP91o9oXMzq3XkIS,trackdone,trackdone,True,False,1602903787588,False,4.226431642760001,3,2020-10-17
2020-10-17 03:11:35+00:00,"iOS 13.6 (iPhone12,8)",251183,KR,223.38.8.58,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,fwdbtn,True,False,1602904041680,False,4.18638165878,3,2020-10-17
2020-10-17 03:14:15+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,223.38.8.58,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,fwdbtn,trackdone,True,False,1602904294396,False,2.6853822591800003,3,2020-10-17
2020-10-17 03:14:28+00:00,"iOS 13.6 (iPhone12,8)",11946,KR,223.38.8.58,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,trackdone,fwdbtn,True,False,1602904454512,False,0.19909992036000002,3,2020-10-17
2020-10-17 03:14:29+00:00,"iOS 13.6 (iPhone12,8)",1340,KR,223.38.8.58,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,fwdbtn,fwdbtn,True,False,1602904467966,False,0.022333324400000003,3,2020-10-17
2020-10-17 03:17:56+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.38.8.58,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,fwdbtn,trackdone,True,False,1602904469400,False,3.45593195096,3,2020-10-17
2020-10-17 03:23:36+00:00,"iOS 13.6 (iPhone12,8)",338193,KR,223.38.8.58,Same Ol’ Mistakes,Rihanna,ANTI,6RtzmszGXs32TRhv5zTKNM,trackdone,fwdbtn,True,False,1602904676078,False,5.636547745380001,3,2020-10-17
2020-10-17 03:23:40+00:00,"iOS 13.6 (iPhone12,8)",3700,KR,223.38.8.58,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,fwdbtn,fwdbtn,True,False,1602905015861,False,0.06166664200000001,3,2020-10-17
2020-10-17 03:23:41+00:00,"iOS 13.6 (iPhone12,8)",740,KR,223.38.8.58,Sunday (feat. Frank Ocean),Earl Sweatshirt,Doris,0fAehaneUJdlSlWXYe1KZp,fwdbtn,fwdbtn,True,False,1602905019574,False,0.012333328400000001,3,2020-10-17
2020-10-17 03:24:09+00:00,"iOS 13.6 (iPhone12,8)",28000,KR,223.38.8.58,Gap in the Clouds,Yellow Days,Harmless Melodies,7l5j3FapCyr6HxUgoAynM2,fwdbtn,endplay,True,False,1602905020457,False,0.46666648000000005,3,2020-10-17
2020-10-17 03:24:13+00:00,"iOS 13.6 (iPhone12,8)",4040,KR,223.38.8.58,Everybody Dies In Their Nightmares,XXXTENTACION,17,3GVkPk8mqxz0itaAriG1L7,clickrow,endplay,False,False,1602905048591,False,0.0673333064,3,2020-10-17
2020-10-17 03:28:09+00:00,"iOS 13.6 (iPhone12,8)",236703,KR,223.38.8.58,Fuck The World (Summer in London),Brent Faiyaz,Fuck The World,2CzUlaKN1mvb0szagSR3ux,clickrow,trackdone,False,False,1602905052815,False,3.94504842198,3,2020-10-17
2020-10-17 03:36:45+00:00,"iOS 13.6 (iPhone12,8)",234626,KR,223.38.8.58,P2,Lil Uzi Vert,Eternal Atake,3kW4z2pIj5VY5fLjBrMRL5,trackdone,trackdone,False,False,1602905288606,False,3.91043176916,3,2020-10-17
2020-10-17 03:38:22+00:00,"iOS 13.6 (iPhone12,8)",96460,KR,223.38.8.58,Big Wheels,Kevin Abstract,ARIZONA BABY,7p3XAxYOxflnVHHrotNizM,trackdone,trackdone,False,False,1602905805119,False,1.6076660236000002,3,2020-10-17
2020-10-17 03:41:21+00:00,"iOS 13.6 (iPhone12,8)",177272,KR,223.38.8.58,Epidemic,Polo G,Epidemic,170DNUSnQRp1tGpppF26pA,trackdone,trackdone,False,False,1602905902015,False,2.95453215152,3,2020-10-17
2020-10-17 03:44:37+00:00,"iOS 13.6 (iPhone12,8)",196180,KR,223.38.8.58,Smile (with The Weeknd),Juice WRLD,Legends Never Die,6wQlQrTY5mVS8EGaFZVwVF,trackdone,trackdone,False,False,1602906079780,False,3.2696653588,3,2020-10-17
2020-10-17 03:48:53+00:00,"iOS 13.6 (iPhone12,8)",255653,KR,223.38.8.58,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Flower Boy,4bEcoz1OcfMgUbp2ft8ieQ,trackdone,trackdone,False,False,1602906276705,False,4.26088162898,3,2020-10-17
2020-10-17 03:52:31+00:00,"iOS 13.6 (iPhone12,8)",218146,KR,223.38.8.58,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,0e7ipj03S05BNilyu5bRzt,trackdone,trackdone,False,False,1602906532569,False,3.6357652123600004,3,2020-10-17
2020-10-17 03:56:08+00:00,"iOS 13.6 (iPhone12,8)",216000,KR,223.38.8.58,My Favorite Part,Mac Miller,The Divine Feminine,66wkCYWlXzSTQAfnsPBptt,trackdone,trackdone,False,False,1602906751298,False,3.5999985600000004,3,2020-10-17
2020-10-17 04:00:08+00:00,"iOS 13.6 (iPhone12,8)",239835,KR,223.38.8.58,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,285pBltuF7vW8TeWk8hdRR,trackdone,trackdone,False,False,1602906967712,False,3.9972484011000002,4,2020-10-17
2020-10-17 04:02:24+00:00,"iOS 13.6 (iPhone12,8)",135090,KR,223.38.8.58,Moonlight,XXXTENTACION,?,0JP9xo3adEtGSdUEISiszL,trackdone,trackdone,False,False,1602907208047,False,2.2514990994,4,2020-10-17
2020-10-17 04:05:19+00:00,"iOS 13.6 (iPhone12,8)",174853,KR,223.38.8.58,Goodbyes (feat. Young Thug),Post Malone,Hollywood's Bleeding,0t3ZvGKlmYmVsDzBJAXK8C,trackdone,trackdone,False,False,1602907343637,False,2.91421550098,4,2020-10-17
2020-10-17 04:09:53+00:00,"iOS 13.6 (iPhone12,8)",237520,KR,223.38.8.58,In Your Eyes,The Weeknd,After Hours,7szuecWAPwGoV1e5vGu8tl,trackdone,trackdone,False,False,1602907518980,False,3.9586650832000005,4,2020-10-17
2020-10-17 04:12:34+00:00,"iOS 13.6 (iPhone12,8)",159016,KR,223.38.8.58,Good News,Mac Miller,Circles,1DWZUa5Mzf2BwzpHtgbHPY,trackdone,endplay,False,False,1602907792827,False,2.65026560656,4,2020-10-17
2020-10-17 04:12:36+00:00,"iOS 13.6 (iPhone12,8)",2480,KR,223.38.8.58,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1wZqJM5FGDEl3FjHDxDyQd,playbtn,fwdbtn,True,False,1602907953487,False,0.041333316800000006,4,2020-10-17
2020-10-17 04:16:38+00:00,"iOS 13.6 (iPhone12,8)",242253,KR,223.38.8.58,The Hills,The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,fwdbtn,trackdone,True,False,1602907956109,False,4.03754838498,4,2020-10-17
2020-10-17 04:20:04+00:00,"iOS 13.6 (iPhone12,8)",205800,KR,223.38.8.58,Sunday (feat. Frank Ocean),Earl Sweatshirt,Doris,0fAehaneUJdlSlWXYe1KZp,trackdone,trackdone,True,False,1602908197739,False,3.4299986280000003,4,2020-10-17
2020-10-17 04:26:42+00:00,"iOS 13.6 (iPhone12,8)",397093,KR,223.38.8.58,Same Ol’ Mistakes,Rihanna,ANTI,6RtzmszGXs32TRhv5zTKNM,trackdone,trackdone,True,False,1602908404039,False,6.618214019380001,4,2020-10-17
2020-10-17 04:30:50+00:00,"iOS 13.6 (iPhone12,8)",247320,KR,223.38.8.58,Strawberry Fields Forever - Remastered 2009,The Beatles,Magical Mystery Tour,3Am0IbOxmvlSXro7N5iSfZ,trackdone,trackdone,True,False,1602908801616,False,4.1219983512,4,2020-10-17
2020-10-17 04:33:29+00:00,"iOS 13.6 (iPhone12,8)",159173,KR,223.38.8.58,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,trackdone,trackdone,True,False,1602909049436,False,2.6528822721800003,4,2020-10-17
2020-10-17 04:38:10+00:00,"iOS 13.6 (iPhone12,8)",280074,KR,223.38.8.58,Gap in the Clouds,Yellow Days,Harmless Melodies,7l5j3FapCyr6HxUgoAynM2,trackdone,trackdone,True,False,1602909209105,False,4.66789813284,4,2020-10-17
2020-10-17 04:42:36+00:00,"iOS 13.6 (iPhone12,8)",266080,KR,223.38.8.58,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,trackdone,trackdone,True,False,1602909489681,False,4.434664892800001,4,2020-10-17
2020-10-17 04:45:38+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,223.38.8.58,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,trackdone,trackdone,True,False,1602909756246,False,3.0186654592,4,2020-10-17
2020-10-17 04:49:46+00:00,"iOS 13.6 (iPhone12,8)",247079,KR,223.38.8.58,Dead Man Walking,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,trackdone,trackdone,True,False,1602909937866,False,4.11798168614,4,2020-10-17
2020-10-17 04:53:37+00:00,"iOS 13.6 (iPhone12,8)",231267,KR,223.38.8.58,Hold Me Down,Daniel Caesar,Freudian,1Mza2sr6tPhy6jjI3HB9fW,trackdone,trackdone,True,False,1602910185439,False,3.8544484582200003,4,2020-10-17
2020-10-17 04:58:33+00:00,"iOS 13.6 (iPhone12,8)",270680,KR,222.110.9.41,Yes I'm Changing,Tame Impala,Currents,0xtIp0lgccN85GfGOekS5L,trackdone,trackdone,True,False,1602910417201,False,4.5113315288,4,2020-10-17
2020-10-17 05:01:15+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,222.110.9.41,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,trackdone,trackdone,True,False,1602910712870,False,2.6853822591800003,5,2020-10-17
2020-10-17 05:05:32+00:00,"iOS 13.6 (iPhone12,8)",257219,KR,222.110.9.41,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,trackdone,True,False,1602910874486,False,4.2869816185400005,5,2020-10-17
2020-10-17 05:10:21+00:00,"iOS 13.6 (iPhone12,8)",288374,KR,222.110.9.41,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,trackdone,trackdone,True,False,1602911132257,False,4.806231410840001,5,2020-10-17
2020-10-17 05:12:40+00:00,"iOS 13.6 (iPhone12,8)",49433,KR,223.38.8.58,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,unknown,True,False,1602911421055,False,0.8238830037800001,5,2020-10-17
2020-10-17 05:16:24+00:00,"iOS 13.6 (iPhone12,8)",224676,KR,223.38.8.58,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,remote,trackdone,True,False,1602911559861,False,3.74459850216,5,2020-10-17
2020-10-17 05:16:38+00:00,"iOS 13.6 (iPhone12,8)",12039,KR,223.38.8.58,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,endplay,True,False,1602911783860,False,0.20064991974000002,5,2020-10-17
2020-10-17 05:20:39+00:00,"iOS 13.6 (iPhone12,8)",242253,KR,223.38.8.58,The Hills,The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,clickrow,trackdone,True,False,1602911797416,False,4.03754838498,5,2020-10-17
2020-10-17 05:20:43+00:00,"iOS 13.6 (iPhone12,8)",2472,KR,223.38.8.58,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,trackdone,fwdbtn,True,False,1602912038837,False,0.041199983520000004,5,2020-10-17
2020-10-17 05:23:43+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,223.38.8.58,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,fwdbtn,trackdone,True,False,1602912042791,False,3.0186654592,5,2020-10-17
2020-10-17 05:28:10+00:00,"iOS 13.6 (iPhone12,8)",266080,KR,223.38.8.58,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,trackdone,trackdone,True,False,1602912223187,False,4.434664892800001,5,2020-10-17
2020-10-17 05:32:06+00:00,"iOS 13.6 (iPhone12,8)",235477,KR,223.38.8.58,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1wZqJM5FGDEl3FjHDxDyQd,trackdone,trackdone,True,False,1602912489676,False,3.92461509682,5,2020-10-17
2020-10-17 05:35:34+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.38.8.58,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,trackdone,trackdone,True,False,1602912725647,False,3.45593195096,5,2020-10-17
2020-10-17 05:39:25+00:00,"iOS 13.6 (iPhone12,8)",231267,KR,223.38.8.58,Hold Me Down,Daniel Caesar,Freudian,1Mza2sr6tPhy6jjI3HB9fW,trackdone,trackdone,True,False,1602912933578,False,3.8544484582200003,5,2020-10-17
2020-10-17 05:42:01+00:00,"iOS 13.6 (iPhone12,8)",155616,KR,223.38.8.58,Second Time,Bruno Major,A Song For Every Moon,6Ub9ro6DKs0u0J0zIBw5Of,trackdone,trackdone,True,False,1602913165264,False,2.59359896256,5,2020-10-17
2020-10-17 05:42:09+00:00,"iOS 13.6 (iPhone12,8)",6234,KR,223.38.8.58,Same Ol’ Mistakes,Rihanna,ANTI,6RtzmszGXs32TRhv5zTKNM,trackdone,fwdbtn,True,False,1602913321374,False,0.10389995844000001,5,2020-10-17
2020-10-17 05:44:49+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,223.38.8.58,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,fwdbtn,trackdone,True,False,1602913329085,False,2.6853822591800003,5,2020-10-17
2020-10-17 05:48:12+00:00,"iOS 13.6 (iPhone12,8)",202597,KR,223.38.8.58,Cold War,Cautious Clay,Blood Type,6DwiGVCgXGREeCyJZtX7S1,trackdone,trackdone,True,False,1602913489245,False,3.37661531602,5,2020-10-17
2020-10-17 05:52:45+00:00,"iOS 13.6 (iPhone12,8)",272186,KR,223.38.8.58,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,trackdone,True,False,1602913692361,False,4.536431518760001,5,2020-10-17
2020-10-17 05:57:16+00:00,"iOS 13.6 (iPhone12,8)",270680,KR,223.38.8.58,Yes I'm Changing,Tame Impala,Currents,0xtIp0lgccN85GfGOekS5L,trackdone,trackdone,True,False,1602913965045,False,4.5113315288,5,2020-10-17
2020-10-17 06:03:22+00:00,"iOS 13.6 (iPhone12,8)",253586,KR,223.38.8.58,505,Arctic Monkeys,Favourite Worst Nightmare,58ge6dfP91o9oXMzq3XkIS,trackdone,trackdone,True,False,1602914236256,False,4.226431642760001,6,2020-10-17
2020-10-17 06:06:36+00:00,"iOS 13.6 (iPhone12,8)",192760,KR,223.38.8.58,Lovesick Girls,BLACKPINK,THE ALBUM,4Ws314Ylb27BVsvlZOy30C,trackdone,trackdone,True,False,1602914602057,False,3.2126653816000004,6,2020-10-17
2020-10-17 06:36:12+00:00,"iOS 13.6 (iPhone12,8)",247293,KR,121.167.152.230,48,"Tyler, The Creator",Wolf,2wK7y55bzry7tUDmDqYaz7,playbtn,trackdone,True,False,1602915703594,False,4.12154835138,6,2020-10-17
2020-10-17 06:36:12+00:00,"iOS 13.6 (iPhone12,8)",343213,KR,121.167.152.230,ROS,Mac Miller,GO:OD AM,388jD8ko9cvFM9cd9TYDrl,trackdone,trackdone,True,False,1602915951664,False,5.720214378580001,6,2020-10-17
2020-10-17 06:36:12+00:00,"iOS 13.6 (iPhone12,8)",39835,KR,121.167.152.230,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,endplay,True,False,1602914795337,False,0.6639164011,6,2020-10-17
2020-10-18 04:26:11+00:00,"iOS 13.6 (iPhone12,8)",111682,KR,121.167.152.230,EARFQUAKE,"Tyler, The Creator",IGOR,5hVghJ4KaYES3BFUATCYn0,trackdone,unexpected-exit-while-paused,True,False,1602916295370,False,1.86136592212,4,2020-10-18
2020-10-18 22:13:33+00:00,"iOS 13.6 (iPhone12,8)",272186,KR,223.62.175.89,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,playbtn,trackdone,True,False,1603058941195,False,4.536431518760001,22,2020-10-18
2020-10-18 22:16:54+00:00,"iOS 13.6 (iPhone12,8)",200186,KR,223.62.175.89,The London (feat. J. Cole & Travis Scott),Young Thug,So Much Fun,3s4mrPrEFFPF0LmAfutW0n,trackdone,trackdone,True,False,1603059212967,False,3.33643199876,22,2020-10-18
2020-10-18 22:19:57+00:00,"iOS 13.6 (iPhone12,8)",181766,KR,223.62.175.89,No Role Modelz,J. Cole,2014 Forest Hills Drive,62vpWI1CHwFy7tMIcSStl8,trackdone,endplay,True,False,1603059413498,False,3.02943212156,22,2020-10-18
2020-10-18 22:22:57+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,223.62.175.89,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,playbtn,trackdone,True,False,1603059596893,False,3.0186654592,22,2020-10-18
2020-10-18 22:27:15+00:00,"iOS 13.6 (iPhone12,8)",257219,KR,223.62.175.89,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,trackdone,True,False,1603059777076,False,4.2869816185400005,22,2020-10-18
2020-10-18 22:29:51+00:00,"iOS 13.6 (iPhone12,8)",155616,KR,223.62.175.89,Second Time,Bruno Major,A Song For Every Moon,6Ub9ro6DKs0u0J0zIBw5Of,trackdone,trackdone,True,False,1603060034775,False,2.59359896256,22,2020-10-18
2020-10-18 22:32:31+00:00,"iOS 13.6 (iPhone12,8)",159173,KR,223.62.175.89,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,trackdone,trackdone,True,False,1603060190871,False,2.6528822721800003,22,2020-10-18
2020-10-18 22:37:06+00:00,"iOS 13.6 (iPhone12,8)",275080,KR,223.62.175.89,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,trackdone,True,False,1603060350547,False,4.584664832800001,22,2020-10-18
2020-10-18 22:41:37+00:00,"iOS 13.6 (iPhone12,8)",270680,KR,223.62.175.89,Yes I'm Changing,Tame Impala,Currents,0xtIp0lgccN85GfGOekS5L,trackdone,trackdone,True,False,1603060626104,False,4.5113315288,22,2020-10-18
2020-10-18 22:46:10+00:00,"iOS 13.6 (iPhone12,8)",272186,KR,223.62.175.89,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,trackdone,True,False,1603060897275,False,4.536431518760001,22,2020-10-18
2020-10-18 22:49:36+00:00,"iOS 13.6 (iPhone12,8)",205800,KR,223.62.175.89,Sunday (feat. Frank Ocean),Earl Sweatshirt,Doris,0fAehaneUJdlSlWXYe1KZp,trackdone,trackdone,True,False,1603061169954,False,3.4299986280000003,22,2020-10-18
2020-10-18 22:53:32+00:00,"iOS 13.6 (iPhone12,8)",235477,KR,222.110.9.57,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1wZqJM5FGDEl3FjHDxDyQd,trackdone,trackdone,True,False,1603061376248,False,3.92461509682,22,2020-10-18
2020-10-18 22:57:01+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.62.175.89,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,trackdone,trackdone,True,False,1603061612235,False,3.45593195096,22,2020-10-18
2020-10-18 23:00:14+00:00,"iOS 13.6 (iPhone12,8)",192760,KR,222.110.9.57,Lovesick Girls,BLACKPINK,THE ALBUM,4Ws314Ylb27BVsvlZOy30C,trackdone,trackdone,True,False,1603061820078,False,3.2126653816000004,23,2020-10-18
2020-10-19 02:17:03+00:00,"iOS 13.6 (iPhone12,8)",202597,KR,222.110.9.57,Cold War,Cautious Clay,Blood Type,6DwiGVCgXGREeCyJZtX7S1,trackdone,trackdone,True,False,1603062013428,False,3.37661531602,2,2020-10-19
2020-10-19 02:19:45+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,222.110.9.57,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,trackdone,trackdone,True,False,1603073823188,False,2.6853822591800003,2,2020-10-19
2020-10-19 02:24:19+00:00,"iOS 13.6 (iPhone12,8)",273151,KR,222.110.9.57,BLEACH,BROCKHAMPTON,SATURATION III,0dWOFwdXrbBUYqD9DLsoyK,trackdone,trackdone,True,False,1603073984805,False,4.55251484566,2,2020-10-19
2020-10-19 02:27:13+00:00,"iOS 13.6 (iPhone12,8)",174357,KR,222.110.9.57,YEAH RIGHT,Joji,BALLADS 1,1VGzxJnVQND7Cg5H5wGj14,trackdone,trackdone,True,False,1603074258436,False,2.9059488376200004,2,2020-10-19
2020-10-19 02:33:51+00:00,"iOS 13.6 (iPhone12,8)",397093,KR,222.110.9.57,Same Ol’ Mistakes,Rihanna,ANTI,6RtzmszGXs32TRhv5zTKNM,trackdone,trackdone,True,False,1603074433298,False,6.618214019380001,2,2020-10-19
2020-10-19 02:34:37+00:00,"iOS 13.6 (iPhone12,8)",44525,KR,222.110.9.57,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,trackdone,fwdbtn,True,False,1603074830903,False,0.7420830365000001,2,2020-10-19
2020-10-19 03:52:41+00:00,"iOS 13.6 (iPhone12,8)",149090,KR,222.110.9.57,Strawberry Fields Forever - Remastered 2009,The Beatles,Magical Mystery Tour,3Am0IbOxmvlSXro7N5iSfZ,fwdbtn,fwdbtn,True,False,1603074877005,False,2.4848323394,3,2020-10-19
2020-10-19 03:57:06+00:00,"iOS 13.6 (iPhone12,8)",266080,KR,222.110.9.57,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,fwdbtn,trackdone,True,False,1603079560809,False,4.434664892800001,3,2020-10-19
2020-10-19 05:02:19+00:00,"iOS 13.6 (iPhone12,8)",76080,KR,222.110.9.57,Gap in the Clouds,Yellow Days,Harmless Melodies,7l5j3FapCyr6HxUgoAynM2,trackdone,fwdbtn,True,False,1603079825793,False,1.2679994928,5,2020-10-19
2020-10-19 05:06:32+00:00,"iOS 13.6 (iPhone12,8)",253586,KR,222.110.9.57,505,Arctic Monkeys,Favourite Worst Nightmare,58ge6dfP91o9oXMzq3XkIS,fwdbtn,trackdone,True,False,1603083739423,False,4.226431642760001,5,2020-10-19
2020-10-19 05:10:24+00:00,"iOS 13.6 (iPhone12,8)",231267,KR,222.110.9.57,Hold Me Down,Daniel Caesar,Freudian,1Mza2sr6tPhy6jjI3HB9fW,trackdone,trackdone,True,False,1603083991978,False,3.8544484582200003,5,2020-10-19
2020-10-19 05:14:27+00:00,"iOS 13.6 (iPhone12,8)",242253,KR,222.110.9.57,The Hills,The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,trackdone,trackdone,True,False,1603084223669,False,4.03754838498,5,2020-10-19
